COUNT,ID,TILENAME,RA_CENT,DEC_CENT,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,RA_SIZE,DEC_SIZE,DECCMAX,URAMIN,URAMAX,UDECMIN,UDECMAX
62388,110944,DES0321-3040,50.302838,-30.680556,50.729129,49.876547,49.879759,50.725917,-31.045091,-31.045091,-30.314639,-30.314639,49.876547,50.729129,-31.045091,0.852582,0.730453,-30.314639,49.887799,50.717877,-31.0375,-30.323611
66223,115914,DES0336-3914,54.196767,-39.247222,54.670855,53.722679,53.727591,54.665943,-39.611495,-39.611495,-38.881047,-38.881047,53.722679,54.670855,-39.611495,0.948176,0.730448,-38.881047,53.735851,54.657684,-39.604167,-38.890278
67715,122853,DES0205-5331,31.485258,-53.525,32.104974,30.865542,30.876138,32.094379,-53.888641,-53.888641,-53.15821,-53.15821,30.865542,32.104974,-53.888641,1.239432,0.730431,-53.15821,30.884819,32.085698,-53.881944,-53.168056
67654,121938,DES0252-5123,43.111955,-51.383333,43.701864,42.522045,42.531386,43.692524,-51.747093,-51.747093,-51.016659,-51.016659,42.522045,43.701864,-51.747093,1.179819,0.730435,-51.016659,42.540026,43.683883,-51.740278,-51.026389
62246,108697,DES0123-2706,20.865347,-27.111111,21.277009,20.453684,20.456363,21.274331,-27.475742,-27.475742,-26.745288,-26.745288,20.453684,21.277009,-27.475742,0.823325,0.730454,-26.745288,20.464342,21.266352,-27.468056,-26.754167
63600,103168,DES0410-1832,62.585257,-18.544444,62.971321,62.199193,62.20084,62.969673,-18.909282,-18.909282,-18.178826,-18.178826,62.199193,62.971321,-18.909282,0.772128,0.730456,-18.178826,62.208764,62.96175,-18.901389,-18.1875
67918,126733,DES2110-6414,317.697957,-64.233333,318.549339,316.846575,316.868766,318.527148,-64.596118,-64.596118,-63.865724,-63.865724,316.846575,318.549339,-64.596118,1.702764,0.730394,-63.865724,316.876842,318.519072,-64.590278,-63.876389
72126,97749,DES0150-1041,27.607671,-10.691667,27.979807,27.235534,27.236429,27.978912,-11.056675,-11.056675,-10.326218,-10.326218,27.235534,27.979807,-11.056675,0.744273,0.730457,-10.326218,27.24442,27.970921,-11.048611,-10.334722
78493,116728,DES0604-4040,91.020456,-40.675,91.50468,90.536232,90.541508,91.499404,-41.039223,-41.039223,-40.308776,-40.308776,90.536232,91.50468,-41.039223,0.968448,0.730447,-40.308776,90.549813,91.491099,-41.031944,-40.318056
67506,106925,DES0359-2415,59.857109,-24.255556,60.258862,59.455356,59.457657,60.256561,-24.620258,-24.620258,-23.889804,-23.889804,59.455356,60.258862,-24.620258,0.803506,0.730455,-23.889804,59.465604,60.248615,-24.6125,-23.898611
71802,122178,DES2111-5205,317.996712,-52.097222,318.596141,317.397284,317.407019,318.586405,-52.460944,-52.460944,-51.73051,-51.73051,317.397284,318.596141,-52.460944,1.198857,0.730433,-51.73051,317.415676,318.577749,-52.454167,-51.740278
69238,120649,DES0349-4831,57.291214,-48.527778,57.846713,56.735715,56.74367,57.838758,-48.89168,-48.89168,-48.161241,-48.161241,56.735715,57.846713,-48.89168,1.110998,0.730439,-48.161241,56.752232,57.830196,-48.884722,-48.170833
71547,110115,DES0550-2915,87.647948,-29.252778,88.068069,87.227828,87.230817,88.06508,-29.617352,-29.617352,-28.886899,-28.886899,87.227828,88.068069,-29.617352,0.840241,0.730453,-28.886899,87.23883,88.057067,-29.609722,-28.895833
75098,118950,DES0602-4457,90.541284,-44.958333,91.06073,90.021838,90.028408,91.054159,-45.322392,-45.322392,-44.591949,-44.591949,90.021838,91.06073,-45.322392,1.038892,0.730443,-44.591949,90.036855,91.045713,-45.315278,-44.601389
74487,121569,DES2303-5040,345.961602,-50.669444,346.542379,345.380826,345.389792,346.533413,-51.033241,-51.033241,-50.302806,-50.302806,345.380826,346.542379,-51.033241,1.161553,0.730436,-50.302806,345.398415,346.52479,-51.026389,-50.3125
67025,105090,DES0522-2124,80.618427,-21.4,81.011691,80.225164,80.227124,81.009731,-21.764772,-21.764772,-21.034316,-21.034316,80.225164,81.011691,-21.764772,0.786527,0.730455,-21.034316,80.235051,81.001803,-21.756944,-21.043056
122052,88690,DES0105+0209,16.44419,2.158333,16.809598,16.078782,16.078607,16.809773,1.793061,1.793061,2.523518,2.523518,16.078607,16.809773,1.793061,0.731167,0.730458,2.523518,16.086992,16.801388,1.801389,2.515278
65149,92756,DES0229-0333,37.310063,-3.552778,37.676147,36.943978,36.944268,37.675858,-3.917934,-3.917934,-3.187477,-3.187477,36.943978,37.676147,-3.917934,0.732169,0.730458,-3.187477,36.952431,37.667695,-3.909722,-3.195833
70720,114763,DES0605-3706,91.340596,-37.105556,91.800774,90.880419,90.884836,91.796357,-37.4699,-37.4699,-36.73945,-36.73945,90.880419,91.800774,-37.4699,0.920355,0.730449,-36.73945,90.893031,91.788161,-37.4625,-36.748611
62861,88221,DES0246+0252,41.517268,2.872222,41.882847,41.15169,41.151456,41.883081,2.506935,2.506935,3.237393,3.237393,41.151456,41.883081,2.506935,0.731625,0.730458,3.237393,41.159875,41.874662,2.515278,3.229167
67528,90227,DES0211+0001,32.791672,0.016667,33.156907,32.426436,32.426435,33.156909,-0.348563,-0.348563,0.381895,0.381895,32.426435,33.156909,-0.348563,0.730474,0.730458,0.381895,32.434727,33.148616,-0.340278,0.373611
68841,126734,DES2117-6414,319.340186,-64.233333,320.191568,318.488804,318.510995,320.169378,-64.596118,-64.596118,-63.865724,-63.865724,318.488804,320.191568,-64.596118,1.702764,0.730394,-63.865724,318.519072,320.161301,-64.590278,-63.876389
67118,102632,DES0122-1749,20.737294,-17.830556,21.121747,20.352841,20.354414,21.120174,-18.195409,-18.195409,-17.464953,-17.464953,20.352841,21.121747,-18.195409,0.768906,0.730456,-17.464953,20.362339,21.112249,-18.1875,-17.473611
71249,121005,DES0533-4914,83.39325,-49.241667,83.956839,82.82966,82.837935,83.948565,-49.605535,-49.605535,-48.875097,-48.875097,82.82966,83.956839,-49.605535,1.12718,0.730438,-48.875097,82.846518,83.939981,-49.598611,-48.884722
96151,125639,DES0530-6039,82.568612,-60.663889,83.322615,81.814608,81.83152,83.305704,-61.027023,-61.027023,-60.296612,-60.296612,81.814608,83.322615,-61.027023,1.508006,0.730411,-60.296612,81.840053,83.297171,-61.020833,-60.306944
66864,96752,DES0142-0915,25.668407,-9.263889,26.038855,25.297959,25.298728,26.038085,-9.628928,-9.628928,-8.89847,-8.89847,25.297959,26.038855,-9.628928,0.740896,0.730457,-8.89847,25.306745,26.030068,-9.620833,-8.906944
65972,96253,DES0141-0833,25.452514,-8.55,25.822209,25.082819,25.083527,25.821501,-8.915054,-8.915054,-8.184596,-8.184596,25.082819,25.822209,-8.915054,0.73939,0.730457,-8.184596,25.091558,25.81347,-8.906944,-8.193056
72259,122874,DES0346-5331,56.703716,-53.525,57.323432,56.084,56.094595,57.312837,-53.888641,-53.888641,-53.15821,-53.15821,56.084,57.323432,-53.888641,1.239432,0.730431,-53.15821,56.103277,57.304156,-53.881944,-53.168056
69381,111410,DES0512-3123,78.083551,-31.394444,78.513097,77.654006,77.657335,78.509768,-31.75896,-31.75896,-31.028508,-31.028508,77.654006,78.513097,-31.75896,0.859091,0.730452,-31.028508,77.665388,78.501714,-31.751389,-31.0375
71308,89617,DES2111+0043,317.836815,0.730556,318.202052,317.471579,317.47152,318.202111,0.365312,0.365312,1.09577,1.09577,317.47152,318.202111,0.365312,0.730591,0.730458,1.09577,317.479842,318.193789,0.373611,1.0875
67240,125597,DES0125-6039,21.36964,-60.663889,22.123644,20.615637,20.632548,22.106732,-61.027023,-61.027023,-60.296612,-60.296612,20.615637,22.123644,-61.027023,1.508006,0.730411,-60.296612,20.641081,22.0982,-61.020833,-60.306944
74567,122251,DES0251-5205,42.828064,-52.097222,43.427492,42.228635,42.238371,43.417757,-52.460944,-52.460944,-51.73051,-51.73051,42.228635,43.427492,-52.460944,1.198857,0.730433,-51.73051,42.247027,43.4091,-52.454167,-51.740278
81158,118561,DES0405-4414,61.490955,-44.244444,62.003977,60.977933,60.984264,61.997646,-44.608532,-44.608532,-43.878089,-43.878089,60.977933,62.003977,-44.608532,1.026044,0.730444,-43.878089,60.992686,61.989223,-44.601389,-43.8875
66431,118922,DES0409-4457,62.293261,-44.958333,62.812707,61.773815,61.780386,62.806137,-45.322392,-45.322392,-44.591949,-44.591949,61.773815,62.812707,-45.322392,1.038892,0.730443,-44.591949,61.788832,62.79769,-45.315278,-44.601389
69263,107331,DES0112-2458,18.16165,-24.969444,18.565742,17.757559,17.75995,18.56335,-25.33413,-25.33413,-24.603675,-24.603675,17.757559,18.565742,-25.33413,0.808184,0.730455,-24.603675,17.767904,18.555397,-25.326389,-24.6125
80363,126324,DES0156-6248,29.031852,-62.805556,29.841033,28.222672,28.242501,29.821203,-63.16849,-63.16849,-62.438089,-62.438089,28.222672,29.841033,-63.16849,1.618361,0.730402,-62.438089,28.250812,29.812892,-63.1625,-62.448611
81275,125061,DES2247-5914,341.992323,-59.236111,342.714071,341.270574,341.285867,342.698778,-59.599363,-59.599363,-58.868947,-58.868947,341.270574,342.714071,-59.599363,1.443497,0.730416,-58.868947,341.294486,342.690159,-59.593056,-58.879167
63149,114686,DES0129-3706,22.415592,-37.105556,22.875769,21.955414,21.959831,22.871353,-37.4699,-37.4699,-36.73945,-36.73945,21.955414,22.875769,-37.4699,0.920355,0.730449,-36.73945,21.968027,22.863157,-37.4625,-36.748611
69203,106462,DES0356-2332,59.059541,-23.541667,59.459044,58.660038,58.662251,59.456832,-23.906387,-23.906387,-23.175932,-23.175932,58.660038,59.459044,-23.906387,0.799006,0.730455,-23.175932,58.670191,59.448891,-23.898611,-23.184722
69906,126523,DES2242-6331,340.642147,-63.519444,341.471828,339.812466,339.833429,341.450865,-63.882306,-63.882306,-63.151908,-63.151908,339.812466,341.471828,-63.882306,1.659362,0.730398,-63.151908,339.841633,341.442661,-63.876389,-63.1625
68603,121249,DES2321-4957,350.45202,-49.955556,351.02403,349.880011,349.888622,351.015418,-50.319389,-50.319389,-49.588952,-49.588952,349.880011,351.02403,-50.319389,1.14402,0.730437,-49.588952,349.897226,351.006815,-50.3125,-49.598611
71012,120591,DES2339-4831,354.769317,-48.527778,355.324816,354.213818,354.221773,355.316861,-48.89168,-48.89168,-48.161241,-48.161241,354.213818,355.324816,-48.89168,1.110998,0.730439,-48.161241,354.230335,355.308299,-48.884722,-48.170833
69662,123699,DES2313-5540,348.413252,-55.666667,349.066908,347.759596,347.771684,349.05482,-56.030175,-56.030175,-55.299749,-55.299749,347.759596,349.066908,-56.030175,1.307312,0.730426,-55.299749,347.780379,349.046125,-56.023611,-55.309722
69229,126069,DES2355-6205,358.88674,-62.091667,359.676529,358.096951,358.115734,359.657746,-62.454671,-62.454671,-61.724266,-61.724266,358.096951,359.676529,-62.454671,1.579577,0.730405,-61.724266,358.124133,359.649347,-62.448611,-61.734722
69298,106946,DES0505-2415,76.300349,-24.255556,76.702102,75.898595,75.900897,76.699801,-24.620258,-24.620258,-23.889804,-23.889804,75.898595,76.702102,-24.620258,0.803506,0.730455,-23.889804,75.908843,76.691854,-24.6125,-23.898611
59103,100228,DES0229-1415,37.273643,-14.261111,37.651104,36.896182,36.897404,37.649883,-14.626044,-14.626044,-13.895587,-13.895587,36.896182,37.651104,-14.626044,0.754922,0.730457,-13.895587,36.905349,37.641937,-14.618056,-13.904167
77854,123662,DES2006-5540,301.58066,-55.666667,302.234316,300.927004,300.939092,302.222229,-56.030175,-56.030175,-55.299749,-55.299749,300.927004,302.234316,-56.030175,1.307312,0.730426,-55.299749,300.947787,302.213533,-56.023611,-55.309722
63540,112234,DES0323-3249,50.92116,-32.822222,51.357573,50.484748,50.488322,51.353999,-33.186697,-33.186697,-32.456246,-32.456246,50.484748,51.357573,-33.186697,0.872825,0.730452,-32.456246,50.496407,51.345914,-33.179167,-32.465278
55074,116199,DES2107-3957,316.912348,-39.961111,317.391414,316.433283,316.438374,317.386323,-40.325359,-40.325359,-39.594912,-39.594912,316.433283,317.391414,-40.325359,0.95813,0.730447,-39.594912,316.446656,317.378041,-40.318056,-39.604167
70127,110034,DES0125-2915,21.370774,-29.252778,21.790894,20.950653,20.953643,21.787905,-29.617352,-29.617352,-28.886899,-28.886899,20.950653,21.790894,-29.617352,0.840241,0.730453,-28.886899,20.961656,21.779892,-29.609722,-28.895833
70290,107779,DES0043-2541,10.850261,-25.683333,11.256783,10.44374,10.446225,11.254298,-26.048001,-26.048001,-25.317546,-25.317546,10.44374,11.256783,-26.048001,0.813043,0.730454,-25.317546,10.454186,11.246337,-26.040278,-25.326389
68855,114667,DES0021-3706,5.408123,-37.105556,5.8683,4.947946,4.952362,5.863884,-37.4699,-37.4699,-36.73945,-36.73945,4.947946,5.8683,-37.4699,0.920355,0.730449,-36.73945,4.960558,5.855688,-37.4625,-36.748611
71145,125056,DES2220-5914,335.013956,-59.236111,335.735704,334.292207,334.3075,335.720411,-59.599363,-59.599363,-58.868947,-58.868947,334.292207,335.735704,-59.599363,1.443497,0.730416,-58.868947,334.316119,335.711792,-59.593056,-58.879167
69345,105540,DES0424-2206,66.03257,-22.113889,66.42783,65.63731,65.639352,66.425788,-22.478644,-22.478644,-21.748188,-21.748188,65.63731,66.42783,-22.478644,0.790521,0.730455,-21.748188,65.647283,66.417857,-22.470833,-21.756944
70173,111344,DES0131-3123,22.886042,-31.394444,23.315587,22.456496,22.459825,23.312258,-31.75896,-31.75896,-31.028508,-31.028508,22.456496,23.315587,-31.75896,0.859091,0.730452,-31.028508,22.467879,23.304205,-31.751389,-31.0375
63756,110940,DES0307-3040,46.982523,-30.680556,47.408814,46.556232,46.559444,47.405602,-31.045091,-31.045091,-30.314639,-30.314639,46.556232,47.408814,-31.045091,0.852582,0.730453,-30.314639,46.567484,47.397562,-31.0375,-30.323611
64080,92251,DES0226-0250,36.510234,-2.838889,36.876035,36.144434,36.144665,36.875804,-3.20406,-3.20406,-2.473602,-2.473602,36.144434,36.876035,-3.20406,0.731601,0.730458,-2.473602,36.152851,36.867617,-3.195833,-2.481944
66710,110497,DES0244-2958,41.079839,-29.966667,41.502989,40.656689,40.659788,41.49989,-30.331222,-30.331222,-29.600769,-29.600769,40.656689,41.502989,-30.331222,0.846301,0.730453,-29.600769,40.667813,41.491864,-30.323611,-29.609722
69557,91698,DES0005-0207,1.439999,-2.125,1.805574,1.074425,1.074598,1.805401,-2.490186,-2.490186,-1.759728,-1.759728,1.074425,1.805574,-2.490186,0.731148,0.730458,-1.759728,1.082809,1.79719,-2.481944,-1.768056
65225,108686,DES0048-2706,12.043235,-27.111111,12.454897,11.631572,11.63425,12.452219,-27.475742,-27.475742,-26.745288,-26.745288,11.631572,12.454897,-27.475742,0.823325,0.730454,-26.745288,11.64223,12.44424,-27.468056,-26.754167
69643,109659,DES0506-2832,76.713163,-28.538889,77.130361,76.295965,76.298848,77.127478,-28.903482,-28.903482,-28.173029,-28.173029,76.295965,77.130361,-28.903482,0.834396,0.730453,-28.173029,76.306849,77.119478,-28.895833,-28.181944
76020,122779,DES2010-5331,302.620216,-53.525,303.239932,302.0005,302.011095,303.229336,-53.888641,-53.888641,-53.15821,-53.15821,302.0005,303.239932,-53.888641,1.239432,0.730431,-53.15821,302.019776,303.220655,-53.881944,-53.168056
67466,94255,DES0159-0541,29.788682,-5.694444,30.155963,29.421401,29.421868,30.155496,-6.059557,-6.059557,-5.3291,-5.3291,29.421401,30.155963,-6.059557,0.734562,0.730458,-5.3291,29.429967,30.147397,-6.051389,-5.3375
73463,122276,DES0447-5205,71.879896,-52.097222,72.479325,71.280468,71.290203,72.469589,-52.460944,-52.460944,-51.73051,-51.73051,71.280468,72.479325,-52.460944,1.198857,0.730433,-51.73051,71.29886,72.460933,-52.454167,-51.740278
61583,107831,DES0328-2541,52.042109,-25.683333,52.448631,51.635588,51.638073,52.446146,-26.048001,-26.048001,-25.317546,-25.317546,51.635588,52.448631,-26.048001,0.813043,0.730454,-25.317546,51.646034,52.438185,-26.040278,-25.326389
65472,113910,DES0342-3540,55.614115,-35.677778,56.065805,55.162424,55.166539,56.06169,-36.042167,-36.042167,-35.311717,-35.311717,55.162424,56.065805,-36.042167,0.903382,0.73045,-35.311717,55.174695,56.053534,-36.034722,-35.320833
66748,94744,DES0122-0624,20.601497,-6.408333,20.969293,20.233701,20.234227,20.968767,-6.773431,-6.773431,-6.042974,-6.042974,20.233701,20.969293,-6.773431,0.735592,0.730458,-6.042974,20.242308,20.960686,-6.765278,-6.051389
72715,124533,DES2304-5748,346.019961,-57.808333,346.712513,345.327408,345.341292,346.69863,-58.171694,-58.171694,-57.441274,-57.441274,345.327408,346.712513,-58.171694,1.385105,0.73042,-57.441274,345.349961,346.68996,-58.165278,-57.451389
61590,114313,DES0322-3623,50.686584,-36.391667,51.142444,50.230725,50.234988,51.13818,-36.756034,-36.756034,-36.025584,-36.025584,50.230725,51.142444,-36.756034,0.911719,0.73045,-36.025584,50.243164,51.130005,-36.748611,-36.034722
66496,108736,DES0328-2706,52.143745,-27.111111,52.555407,51.732082,51.734761,52.552729,-27.475742,-27.475742,-26.745288,-26.745288,51.732082,52.555407,-27.475742,0.823325,0.730454,-26.745288,51.74274,52.54475,-27.468056,-26.754167
74100,126295,DES2254-6248,343.731527,-62.805556,344.540708,342.922347,342.942177,344.520878,-63.16849,-63.16849,-62.438089,-62.438089,342.922347,344.540708,-63.16849,1.618361,0.730402,-62.438089,342.950487,344.512567,-63.1625,-62.448611
70894,118828,DES2149-4457,327.460614,-44.958333,327.98006,326.941167,326.947738,327.973489,-45.322392,-45.322392,-44.591949,-44.591949,326.941167,327.98006,-45.322392,1.038892,0.730443,-44.591949,326.956185,327.965043,-45.315278,-44.601389
68707,88195,DES0131+0252,22.932811,2.872222,23.29839,22.567232,22.566998,23.298624,2.506935,2.506935,3.237393,3.237393,22.566998,23.298624,2.506935,0.731625,0.730458,3.237393,22.575417,23.290204,2.515278,3.229167
66630,89720,DES0205+0043,31.373349,0.730556,31.738585,31.008112,31.008053,31.738644,0.365312,0.365312,1.09577,1.09577,31.008053,31.738644,0.365312,0.730591,0.730458,1.09577,31.016375,31.730322,0.373611,1.0875
106136,127017,DES0426-6456,66.72879,-64.947222,67.603179,65.854402,65.877927,67.579654,-65.309926,-65.309926,-64.579537,-64.579537,65.854402,67.603179,-65.309926,1.748777,0.73039,-64.579537,65.885853,67.571728,-65.304167,-64.590278
74646,121566,DES2250-5040,342.582478,-50.669444,343.163255,342.001702,342.010668,343.154289,-51.033241,-51.033241,-50.302806,-50.302806,342.001702,343.163255,-51.033241,1.161553,0.730436,-50.302806,342.019291,343.145666,-51.026389,-50.3125
77155,124542,DES2352-5748,358.079954,-57.808333,358.772507,357.387402,357.401285,358.758623,-58.171694,-58.171694,-57.441274,-57.441274,357.387402,358.772507,-58.171694,1.385105,0.73042,-57.441274,357.409954,358.749954,-58.165278,-57.451389
68645,90202,DES0059+0001,14.944449,0.016667,15.309684,14.579213,14.579212,15.309686,-0.348563,-0.348563,0.381895,0.381895,14.579212,15.309686,-0.348563,0.730474,0.730458,0.381895,14.587504,15.301393,-0.340278,0.373611
66426,122867,DES0313-5331,48.297563,-53.525,48.917279,47.677848,47.688443,48.906684,-53.888641,-53.888641,-53.15821,-53.15821,47.677848,48.917279,-53.888641,1.239432,0.730431,-53.15821,47.697124,48.898003,-53.881944,-53.168056
65835,125353,DES0207-5957,31.901126,-59.95,32.638593,31.16366,31.179734,32.622519,-60.313194,-60.313194,-59.582781,-59.582781,31.16366,32.638593,-60.313194,1.474932,0.730413,-59.582781,31.188315,32.613938,-60.306944,-59.593056
67176,115120,DES0325-3749,51.461341,-37.819444,51.925992,50.99669,51.001266,51.921416,-38.183765,-38.183765,-37.453316,-37.453316,50.99669,51.925992,-38.183765,0.929302,0.730449,-37.453316,51.009482,51.9132,-38.176389,-37.4625
63757,112626,DES0138-3332,24.626436,-33.536111,25.066469,24.186404,24.190106,25.062766,-33.900565,-33.900565,-33.170114,-33.170114,24.186404,25.066469,-33.900565,0.880065,0.730451,-33.170114,24.198208,25.054664,-33.893056,-33.179167
60585,104542,DES0127-2041,21.831932,-20.686111,22.22328,21.440585,21.442465,22.2214,-21.050899,-21.050899,-20.320444,-20.320444,21.440585,22.22328,-21.050899,0.782694,0.730456,-20.320444,21.45039,22.213475,-21.043056,-20.329167
69332,87677,DES0051+0335,12.994659,3.586111,13.360466,12.628852,12.62856,13.360758,3.220809,3.220809,3.951267,3.951267,12.62856,13.360758,3.220809,0.732198,0.730458,3.951267,12.637014,13.352304,3.229167,3.943056
79037,113511,DES0429-3457,67.444802,-34.963889,67.892469,66.997135,67.001108,67.888496,-35.3283,-35.3283,-34.59785,-34.59785,66.997135,67.892469,-35.3283,0.895334,0.730451,-34.59785,67.009246,67.880359,-35.320833,-34.606944
66103,122795,DES2127-5331,321.834279,-53.525,322.453995,321.214563,321.225158,322.4434,-53.888641,-53.888641,-53.15821,-53.15821,321.214563,322.453995,-53.888641,1.239432,0.730431,-53.15821,321.23384,322.434719,-53.881944,-53.168056
64056,92240,DES0154-0250,28.647807,-2.838889,29.013608,28.282007,28.282238,29.013377,-3.20406,-3.20406,-2.473602,-2.473602,28.282007,29.013608,-3.20406,0.731601,0.730458,-2.473602,28.290424,29.005191,-3.195833,-2.481944
67168,125598,DES0131-6039,22.826759,-60.663889,23.580762,22.072756,22.089667,23.563851,-61.027023,-61.027023,-60.296612,-60.296612,22.072756,23.580762,-61.027023,1.508006,0.730411,-60.296612,22.0982,23.555318,-61.020833,-60.306944
68346,105072,DES0427-2124,66.816892,-21.4,67.210155,66.423628,66.425588,67.208195,-21.764772,-21.764772,-21.034316,-21.034316,66.423628,67.210155,-21.764772,0.786527,0.730455,-21.034316,66.433516,67.200268,-21.756944,-21.043056
63433,116621,DES2321-4040,350.302869,-40.675,350.787093,349.818645,349.823921,350.781816,-41.039223,-41.039223,-40.308776,-40.308776,349.818645,350.787093,-41.039223,0.968448,0.730447,-40.308776,349.832226,350.773512,-41.031944,-40.318056
71523,125308,DES2150-5957,327.748069,-59.95,328.485535,327.010603,327.026676,328.469462,-60.313194,-60.313194,-59.582781,-59.582781,327.010603,328.485535,-60.313194,1.474932,0.730413,-59.582781,327.035257,328.460881,-60.306944,-59.593056
70439,89129,DES2159+0126,329.986917,1.444444,330.352211,329.621624,329.621506,330.352328,1.079186,1.079186,1.809644,1.809644,329.621506,330.352328,1.079186,0.730822,0.730458,1.809644,329.629859,330.343975,1.0875,1.801389
72430,123683,DES2152-5540,328.16132,-55.666667,328.814976,327.507664,327.519752,328.802889,-56.030175,-56.030175,-55.299749,-55.299749,327.507664,328.814976,-56.030175,1.307312,0.730426,-55.299749,327.528448,328.794193,-56.023611,-55.309722
75271,123730,DES0150-5540,27.651369,-55.666667,28.305025,26.997713,27.009801,28.292938,-56.030175,-56.030175,-55.299749,-55.299749,26.997713,28.305025,-56.030175,1.307312,0.730426,-55.299749,27.018497,28.284242,-56.023611,-55.309722
67803,91210,DES0054-0124,13.546553,-1.411111,13.911957,13.181148,13.181263,13.911842,-1.776311,-1.776311,-1.045854,-1.045854,13.181148,13.911957,-1.776311,0.730809,0.730458,-1.045854,13.1895,13.903605,-1.768056,-1.054167
73106,123731,DES0155-5540,28.917115,-55.666667,29.570771,28.263459,28.275547,29.558683,-56.030175,-56.030175,-55.299749,-55.299749,28.263459,29.570771,-56.030175,1.307312,0.730426,-55.299749,28.284242,29.549988,-56.023611,-55.309722
70251,89215,DES0205+0126,31.400877,1.444444,31.76617,31.035583,31.035466,31.766288,1.079186,1.079186,1.809644,1.809644,31.035466,31.766288,1.079186,0.730822,0.730458,1.809644,31.043819,31.757935,1.0875,1.801389
69154,111418,DES0539-3123,84.774159,-31.394444,85.203704,84.344613,84.347942,85.200375,-31.75896,-31.75896,-31.028508,-31.028508,84.344613,85.203704,-31.75896,0.859091,0.730452,-31.028508,84.355996,85.192322,-31.751389,-31.0375
72078,117462,DES0431-4206,67.987873,-42.102778,68.48299,67.492757,67.498428,68.477318,-42.466949,-42.466949,-41.736503,-41.736503,67.492757,68.48299,-42.466949,0.990233,0.730446,-41.736503,67.50678,68.468967,-42.459722,-41.745833
65724,114674,DES0046-3706,11.674033,-37.105556,12.13421,11.213855,11.218272,12.129793,-37.4699,-37.4699,-36.73945,-36.73945,11.213855,12.13421,-37.4699,0.920355,0.730449,-36.73945,11.226468,12.121598,-37.4625,-36.748611
64198,114315,DES0329-3623,52.460265,-36.391667,52.916124,52.004406,52.008669,52.911861,-36.756034,-36.756034,-36.025584,-36.025584,52.004406,52.916124,-36.756034,0.911719,0.73045,-36.025584,52.016845,52.903685,-36.748611,-36.034722
66063,112217,DES0225-3249,36.479537,-32.822222,36.91595,36.043125,36.046698,36.912376,-33.186697,-33.186697,-32.456246,-32.456246,36.043125,36.91595,-33.186697,0.872825,0.730452,-32.456246,36.054783,36.904291,-33.179167,-32.465278
68910,115510,DES0258-3832,44.591254,-38.533333,45.06054,44.121969,44.126709,45.055799,-38.89763,-38.89763,-38.167182,-38.167182,44.121969,45.06054,-38.89763,0.938571,0.730448,-38.167182,44.134947,45.047562,-38.890278,-38.176389
74267,117767,DES0006-4249,1.616664,-42.816667,2.11753,1.115797,1.121678,2.111649,-43.180811,-43.180811,-42.450366,-42.450366,1.115797,2.11753,-43.180811,1.001734,0.730445,-42.450366,1.130053,2.103274,-43.173611,-42.459722
64016,89155,DES2314+0126,348.553928,1.444444,348.919222,348.188635,348.188517,348.919339,1.079186,1.079186,1.809644,1.809644,348.188517,348.919339,1.079186,0.730822,0.730458,1.809644,348.19687,348.910986,1.0875,1.801389
71580,119558,DES2318-4623,349.514885,-46.386111,350.047928,348.981841,348.988926,350.040843,-46.75011,-46.75011,-46.019669,-46.019669,348.981841,350.047928,-46.75011,1.066087,0.730441,-46.019669,348.99742,350.032349,-46.743056,-46.029167
66105,121231,DES2201-4957,330.479427,-49.955556,331.051436,329.907417,329.916029,331.042825,-50.319389,-50.319389,-49.588952,-49.588952,329.907417,331.051436,-50.319389,1.14402,0.730437,-49.588952,329.924632,331.034221,-50.3125,-49.598611
72578,125820,DES2306-6122,346.533095,-61.377778,347.304517,345.761674,345.779486,347.286705,-61.740848,-61.740848,-61.01044,-61.01044,345.761674,347.304517,-61.740848,1.542843,0.730408,-61.01044,345.787959,347.278232,-61.734722,-61.020833
64864,116691,DES0344-4040,56.192879,-40.675,56.677103,55.708655,55.713932,56.671827,-41.039223,-41.039223,-40.308776,-40.308776,55.708655,56.677103,-41.039223,0.968448,0.730447,-40.308776,55.722236,56.663522,-41.031944,-40.318056
68720,116706,DES0441-4040,70.312167,-40.675,70.796391,69.827943,69.833219,70.791115,-41.039223,-41.039223,-40.308776,-40.308776,69.827943,70.796391,-41.039223,0.968448,0.730447,-40.308776,69.841524,70.78281,-41.031944,-40.318056
68141,117098,DES0522-4123,80.569394,-41.388889,81.058966,80.079823,80.085293,81.053496,-41.753086,-41.753086,-41.02264,-41.02264,80.079823,81.058966,-41.753086,0.979143,0.730446,-41.02264,80.09362,81.045169,-41.745833,-41.031944
70248,118935,DES0501-4457,75.408415,-44.958333,75.927861,74.888968,74.895539,75.92129,-45.322392,-45.322392,-44.591949,-44.591949,74.888968,75.927861,-45.322392,1.038892,0.730443,-44.591949,74.903986,75.912844,-45.315278,-44.601389
69322,113866,DES0107-3540,16.945233,-35.677778,17.396924,16.493542,16.497658,17.392808,-36.042167,-36.042167,-35.311717,-35.311717,16.493542,17.396924,-36.042167,0.903382,0.73045,-35.311717,16.505814,17.384652,-36.034722,-35.320833
